"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"ABA" 2 5000 9 "Nlasso(AND)" 602 147 144 50636 0.277724204435873
"ABA" 2 5000 9 "Nlasso(OR)" 546 153 138 50692 0.283076923076923
"ABA" 2 5000 9 "Glasso" 546 143 148 50692 0.300507614213198
"ABA" 2 5000 10 "Nlasso_JOE(AND)" 270 119 172 50968 0.469304229195089
"ABA" 2 5000 10 "Nlasso_JOE(OR)" 929 66 225 50309 0.311418685121107
"ABA" 2 5000 10 "Nlasso(AND)" 580 133 158 50658 0.30709426627794
"ABA" 2 5000 10 "Nlasso(OR)" 526 139 152 50712 0.313725490196078
"ABA" 2 5000 10 "Glasso" 518 131 160 50720 0.330237358101135
"ABA" 2 5000 11 "Nlasso_JOE(AND)" 336 137 154 50902 0.394366197183099
"ABA" 2 5000 11 "Nlasso_JOE(OR)" 1026 71 220 50212 0.286271958360442
"ABA" 2 5000 11 "Nlasso(AND)" 576 161 130 50662 0.260782347041123
"ABA" 2 5000 11 "Nlasso(OR)" 544 159 132 50694 0.27300930713547
"ABA" 2 5000 11 "Glasso" 566 157 134 50672 0.270433905146317
"ABA" 2 5000 12 "Nlasso_JOE(AND)" 302 141 150 50936 0.403768506056528
"ABA" 2 5000 12 "Nlasso_JOE(OR)" 943 76 215 50295 0.296756383712905
"ABA" 2 5000 12 "Nlasso(AND)" 626 163 128 50612 0.244976076555024
"ABA" 2 5000 12 "Nlasso(OR)" 532 169 122 50706 0.258201058201058
"ABA" 2 5000 12 "Glasso" 520 163 128 50718 0.272630457933972
"ABA" 2 5000 13 "Nlasso_JOE(AND)" 300 115 176 50938 0.458930899608866
"ABA" 2 5000 13 "Nlasso_JOE(OR)" 1034 75 216 50204 0.280337443218689
"ABA" 2 5000 13 "Nlasso(AND)" 650 149 142 50588 0.262234533702678
"ABA" 2 5000 13 "Nlasso(OR)" 570 153 138 50668 0.276276276276276
"ABA" 2 5000 13 "Glasso" 578 145 146 50660 0.287684729064039
"ABA" 2 5000 14 "Nlasso_JOE(AND)" 293 140 151 50945 0.410884353741497
"ABA" 2 5000 14 "Nlasso_JOE(OR)" 1035 86 205 50203 0.267798824297845
"ABA" 2 5000 14 "Nlasso(AND)" 600 161 130 50638 0.254652301665034
"ABA" 2 5000 14 "Nlasso(OR)" 522 165 126 50716 0.268370607028754
"ABA" 2 5000 14 "Glasso" 526 157 134 50712 0.281808622502629
"ABA" 2 5000 15 "Nlasso_JOE(AND)" 330 145 146 50908 0.380704041720991
"ABA" 2 5000 15 "Nlasso_JOE(OR)" 1046 87 204 50192 0.264763140817651
"ABA" 2 5000 15 "Nlasso(AND)" 632 167 124 50606 0.236867239732569
"ABA" 2 5000 15 "Nlasso(OR)" 598 163 128 50640 0.251720747295969
"ABA" 2 5000 15 "Glasso" 582 151 140 50656 0.276406712734452
"ABA" 2 5000 16 "Nlasso_JOE(AND)" 260 151 140 50978 0.40520984081042
"ABA" 2 5000 16 "Nlasso_JOE(OR)" 984 89 202 50254 0.273527420446852
"ABA" 2 5000 16 "Nlasso(AND)" 588 157 134 50650 0.264560710760118
"ABA" 2 5000 16 "Nlasso(OR)" 534 161 130 50704 0.272251308900524
"ABA" 2 5000 16 "Glasso" 534 153 138 50704 0.286604361370716
"ABA" 2 5000 17 "Nlasso_JOE(AND)" 272 137 154 50966 0.429567642956764
"ABA" 2 5000 17 "Nlasso_JOE(OR)" 998 81 210 50240 0.280186791194129
"ABA" 2 5000 17 "Nlasso(AND)" 584 153 138 50654 0.272458045409674
"ABA" 2 5000 17 "Nlasso(OR)" 490 155 136 50748 0.296619411123228
"ABA" 2 5000 17 "Glasso" 488 155 136 50750 0.297267759562842
"ABA" 2 5000 18 "Nlasso_JOE(AND)" 178 171 120 51060 0.407470288624788
"ABA" 2 5000 18 "Nlasso_JOE(OR)" 682 133 158 50556 0.279398762157383
"ABA" 2 5000 18 "Nlasso(AND)" 664 185 106 50574 0.199811498586239
"ABA" 2 5000 18 "Nlasso(OR)" 600 181 110 50638 0.21978021978022
"ABA" 2 5000 18 "Glasso" 612 173 118 50626 0.231145935357493
"ABA" 2 5000 19 "Nlasso_JOE(AND)" 182 159 132 51056 0.436363636363636
"ABA" 2 5000 19 "Nlasso_JOE(OR)" 706 93 198 50532 0.331380753138075
"ABA" 2 5000 19 "Nlasso(AND)" 666 161 130 50572 0.239190432382705
"ABA" 2 5000 19 "Nlasso(OR)" 552 159 132 50686 0.270769230769231
"ABA" 2 5000 19 "Glasso" 580 153 138 50658 0.273538156590684
"ABA" 2 5000 20 "Nlasso_JOE(AND)" 282 139 152 50956 0.419310344827586
"ABA" 2 5000 20 "Nlasso_JOE(OR)" 887 82 209 50351 0.301369863013699
"ABA" 2 5000 20 "Nlasso(AND)" 572 157 134 50666 0.268806419257773
"ABA" 2 5000 20 "Nlasso(OR)" 492 153 138 50746 0.299674267100977
"ABA" 2 5000 20 "Glasso" 484 143 148 50754 0.320693391115926
"ABA" 2 8000 1 "Nlasso_JOE(AND)" 2 207 84 51236 0.445623342175066
"ABA" 2 8000 1 "Nlasso_JOE(OR)" 22 161 130 51216 0.586907449209932
"ABA" 2 8000 1 "Nlasso(AND)" 728 129 162 50510 0.274343776460627
"ABA" 2 8000 1 "Nlasso(OR)" 600 129 162 50638 0.307692307692308
"ABA" 2 8000 1 "Glasso" 630 121 170 50608 0.311640696608616
"ABA" 2 8000 2 "Nlasso_JOE(AND)" 2 203 88 51236 0.461942257217848
"ABA" 2 8000 2 "Nlasso_JOE(OR)" 10 169 122 51228 0.576832151300236
"ABA" 2 8000 2 "Nlasso(AND)" 586 131 160 50652 0.308582449373192
"ABA" 2 8000 2 "Nlasso(OR)" 490 129 162 50748 0.343584305408271
"ABA" 2 8000 2 "Glasso" 484 127 164 50754 0.349307774227902
"ABA" 2 8000 3 "Nlasso_JOE(AND)" 2 203 88 51236 0.461942257217848
"ABA" 2 8000 3 "Nlasso_JOE(OR)" 18 155 136 51220 0.61123595505618
"ABA" 2 8000 3 "Nlasso(AND)" 620 119 172 50618 0.317636195752539
"ABA" 2 8000 3 "Nlasso(OR)" 524 117 174 50714 0.351870576339737
"ABA" 2 8000 3 "Glasso" 530 109 182 50708 0.362911266201396
"ABA" 2 8000 4 "Nlasso_JOE(AND)" 6 213 78 51232 0.416
"ABA" 2 8000 4 "Nlasso_JOE(OR)" 18 161 130 51220 0.592255125284738
"ABA" 2 8000 4 "Nlasso(AND)" 600 123 168 50638 0.31728045325779
"ABA" 2 8000 4 "Nlasso(OR)" 498 115 176 50740 0.364766839378238
"ABA" 2 8000 4 "Glasso" 480 109 182 50758 0.381951731374607
"ABA" 2 8000 5 "Nlasso_JOE(AND)" 8 197 94 51230 0.478371501272265
"ABA" 2 8000 5 "Nlasso_JOE(OR)" 24 155 136 51214 0.60310421286031
"ABA" 2 8000 5 "Nlasso(AND)" 676 127 164 50562 0.29000884173298
"ABA" 2 8000 5 "Nlasso(OR)" 578 127 164 50660 0.317521781219748
"ABA" 2 8000 5 "Glasso" 576 117 174 50662 0.334293948126801
"ABA" 2 8000 6 "Nlasso_JOE(AND)" 4 201 90 51234 0.467532467532468
"ABA" 2 8000 6 "Nlasso_JOE(OR)" 10 151 140 51228 0.634920634920635
"ABA" 2 8000 6 "Nlasso(AND)" 672 117 174 50566 0.306068601583113
"ABA" 2 8000 6 "Nlasso(OR)" 566 113 178 50672 0.343961352657005
"ABA" 2 8000 6 "Glasso" 584 107 184 50654 0.347497639282342
"ABA" 2 8000 7 "Nlasso_JOE(AND)" 8 199 92 51230 0.470588235294118
"ABA" 2 8000 7 "Nlasso_JOE(OR)" 22 155 136 51216 0.605790645879733
"ABA" 2 8000 7 "Nlasso(AND)" 632 115 176 50606 0.320291173794359
"ABA" 2 8000 7 "Nlasso(OR)" 552 119 172 50686 0.338916256157635
"ABA" 2 8000 7 "Glasso" 522 109 182 50716 0.365829145728643
"ABA" 2 8000 8 "Nlasso_JOE(AND)" 0 207 84 51238 0.448
"ABA" 2 8000 8 "Nlasso_JOE(OR)" 6 169 122 51232 0.582338902147971
"ABA" 2 8000 8 "Nlasso(AND)" 648 127 164 50590 0.297370806890299
"ABA" 2 8000 8 "Nlasso(OR)" 554 129 162 50684 0.321747765640516
"ABA" 2 8000 8 "Glasso" 584 117 174 50654 0.331744518589133
"ABA" 2 8000 9 "Nlasso_JOE(AND)" 4 207 84 51234 0.443271767810026
"ABA" 2 8000 9 "Nlasso_JOE(OR)" 6 165 126 51232 0.595744680851064
"ABA" 2 8000 9 "Nlasso(AND)" 584 111 180 50654 0.341232227488152
"ABA" 2 8000 9 "Nlasso(OR)" 494 113 178 50744 0.369678089304258
"ABA" 2 8000 9 "Glasso" 512 105 186 50726 0.376137512639029
"ABA" 2 8000 10 "Nlasso_JOE(AND)" 2 207 84 51236 0.445623342175066
"ABA" 2 8000 10 "Nlasso_JOE(OR)" 24 161 130 51214 0.584269662921348
"ABA" 2 8000 10 "Nlasso(AND)" 578 103 188 50660 0.355723746452223
"ABA" 2 8000 10 "Nlasso(OR)" 476 103 188 50762 0.393717277486911
"ABA" 2 8000 10 "Glasso" 490 99 192 50748 0.394655704008222
"ABA" 2 8000 11 "Nlasso_JOE(AND)" 4 205 86 51234 0.451443569553806
"ABA" 2 8000 11 "Nlasso_JOE(OR)" 16 159 132 51222 0.601366742596811
"ABA" 2 8000 11 "Nlasso(AND)" 618 117 174 50620 0.321329639889197
"ABA" 2 8000 11 "Nlasso(OR)" 542 113 178 50696 0.352126607319486
"ABA" 2 8000 11 "Glasso" 534 115 176 50704 0.351648351648352
"ABA" 2 8000 12 "Nlasso_JOE(AND)" 4 207 84 51234 0.443271767810026
"ABA" 2 8000 12 "Nlasso_JOE(OR)" 18 161 130 51220 0.592255125284738
"ABA" 2 8000 12 "Nlasso(AND)" 624 115 176 50614 0.322639780018332
"ABA" 2 8000 12 "Nlasso(OR)" 544 113 178 50694 0.351431391905232
"ABA" 2 8000 12 "Glasso" 542 105 186 50696 0.365063788027478
"ABA" 2 8000 13 "Nlasso_JOE(AND)" 4 203 88 51234 0.459530026109661
"ABA" 2 8000 13 "Nlasso_JOE(OR)" 12 161 130 51226 0.600461893764434
"ABA" 2 8000 13 "Nlasso(AND)" 648 107 184 50590 0.327693677649154
"ABA" 2 8000 13 "Nlasso(OR)" 536 109 182 50702 0.360753221010902
"ABA" 2 8000 13 "Glasso" 552 97 194 50686 0.374156219864995
"ABA" 2 8000 14 "Nlasso_JOE(AND)" 6 203 88 51232 0.457142857142857
"ABA" 2 8000 14 "Nlasso_JOE(OR)" 16 171 120 51222 0.562060889929742
"ABA" 2 8000 14 "Nlasso(AND)" 668 123 168 50570 0.298136645962733
"ABA" 2 8000 14 "Nlasso(OR)" 558 131 160 50680 0.317145688800793
"ABA" 2 8000 14 "Glasso" 558 131 160 50680 0.317145688800793
"ABA" 2 8000 15 "Nlasso_JOE(AND)" 4 203 88 51234 0.459530026109661
"ABA" 2 8000 15 "Nlasso_JOE(OR)" 14 165 126 51224 0.584686774941995
"ABA" 2 8000 15 "Nlasso(AND)" 446 131 160 50792 0.356744704570792
"ABA" 2 8000 15 "Nlasso(OR)" 548 117 174 50690 0.343534057255676
"ABA" 2 8000 15 "Glasso" 572 115 176 50666 0.33878729547642
"ABA" 2 8000 16 "Nlasso_JOE(AND)" 2 201 90 51236 0.469973890339426
"ABA" 2 8000 16 "Nlasso_JOE(OR)" 22 155 136 51216 0.605790645879733
"ABA" 2 8000 16 "Nlasso(AND)" 668 119 172 50570 0.304155614500442
"ABA" 2 8000 16 "Nlasso(OR)" 538 127 164 50700 0.33031218529708
"ABA" 2 8000 16 "Glasso" 536 119 172 50702 0.344344344344344
"ABA" 2 8000 17 "Nlasso_JOE(AND)" 160 115 176 51078 0.56140350877193
"ABA" 2 8000 17 "Nlasso_JOE(OR)" 658 69 222 50580 0.379163108454313
"ABA" 2 8000 17 "Nlasso(AND)" 642 123 168 50596 0.305177111716621
"ABA" 2 8000 17 "Nlasso(OR)" 490 119 172 50748 0.36096537250787
"ABA" 2 8000 17 "Glasso" 482 113 178 50756 0.374342797055731
"ABA" 2 8000 18 "Nlasso_JOE(AND)" 4 201 90 51234 0.467532467532468
"ABA" 2 8000 18 "Nlasso_JOE(OR)" 16 153 138 51222 0.620224719101124
"ABA" 2 8000 18 "Nlasso(AND)" 592 111 180 50646 0.338664158043274
"ABA" 2 8000 18 "Nlasso(OR)" 498 117 174 50740 0.361370716510903
"ABA" 2 8000 18 "Glasso" 478 109 182 50760 0.382754994742376
"ABA" 2 8000 19 "Nlasso_JOE(AND)" 8 203 88 51230 0.454780361757106
"ABA" 2 8000 19 "Nlasso_JOE(OR)" 28 155 136 51210 0.597802197802198
"ABA" 2 8000 19 "Nlasso(AND)" 600 117 174 50638 0.326760563380282
"ABA" 2 8000 19 "Nlasso(OR)" 502 109 182 50736 0.373333333333333
"ABA" 2 8000 19 "Glasso" 520 105 186 50718 0.373119358074223
"ABA" 2 8000 20 "Nlasso_JOE(AND)" 2 203 88 51236 0.461942257217848
"ABA" 2 8000 20 "Nlasso_JOE(OR)" 20 163 128 51218 0.583143507972665
"ABA" 2 8000 20 "Nlasso(AND)" 462 145 146 50776 0.324805339265851
"ABA" 2 8000 20 "Nlasso(OR)" 596 131 160 50642 0.305635148042025
"ABA" 2 8000 20 "Glasso" 602 123 168 50636 0.316682375117813
"ABA" 2 5000 1 "DBGlasso_Holm" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 1 "DBGlasso_FDR" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 2 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 2 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 3 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 3 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 4 "DBGlasso_Holm" 0 285 6 51238 0.0404040404040404
"ABA" 2 5000 4 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 5 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 5 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 6 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 6 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 7 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 7 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 8 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 8 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 9 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 9 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 10 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 10 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 11 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 11 "DBGlasso_FDR" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 12 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 12 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 13 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 13 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 14 "DBGlasso_Holm" 0 285 6 51238 0.0404040404040404
"ABA" 2 5000 14 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 15 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 15 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 16 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 16 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 17 "DBGlasso_Holm" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 17 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 5000 18 "DBGlasso_Holm" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 18 "DBGlasso_FDR" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 19 "DBGlasso_Holm" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 19 "DBGlasso_FDR" 0 281 10 51238 0.0664451827242525
"ABA" 2 5000 20 "DBGlasso_Holm" 0 285 6 51238 0.0404040404040404
"ABA" 2 5000 20 "DBGlasso_FDR" 0 283 8 51238 0.0535117056856187
"ABA" 2 8000 1 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 1 "DBGlasso_FDR" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 2 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 2 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 3 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 3 "DBGlasso_FDR" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 4 "DBGlasso_Holm" 0 279 12 51238 0.0792079207920792
"ABA" 2 8000 4 "DBGlasso_FDR" 0 279 12 51238 0.0792079207920792
"ABA" 2 8000 5 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 5 "DBGlasso_FDR" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 6 "DBGlasso_Holm" 0 279 12 51238 0.0792079207920792
"ABA" 2 8000 6 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 7 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 7 "DBGlasso_FDR" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 8 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 8 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 9 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 9 "DBGlasso_FDR" 0 273 18 51238 0.116504854368932
"ABA" 2 8000 10 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 10 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 11 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 11 "DBGlasso_FDR" 0 273 18 51238 0.116504854368932
"ABA" 2 8000 12 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 12 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 13 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 13 "DBGlasso_FDR" 0 269 22 51238 0.140575079872204
"ABA" 2 8000 14 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 14 "DBGlasso_FDR" 0 273 18 51238 0.116504854368932
"ABA" 2 8000 15 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 15 "DBGlasso_FDR" 0 273 18 51238 0.116504854368932
"ABA" 2 8000 16 "DBGlasso_Holm" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 16 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 17 "DBGlasso_Holm" 0 279 12 51238 0.0792079207920792
"ABA" 2 8000 17 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 2 8000 18 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 18 "DBGlasso_FDR" 0 273 18 51238 0.116504854368932
"ABA" 2 8000 19 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 19 "DBGlasso_FDR" 0 271 20 51238 0.128617363344051
"ABA" 2 8000 20 "DBGlasso_Holm" 0 277 14 51238 0.0918032786885246
"ABA" 2 8000 20 "DBGlasso_FDR" 0 275 16 51238 0.104234527687296
"ABA" 3 80000 1 "Nlasso_JOE(AND)" 6 141 150 51232 0.671140939597315
"ABA" 3 80000 1 "Nlasso_JOE(OR)" 20 87 204 51218 0.792233009708738
"ABA" 3 80000 1 "Nlasso(AND)" 24 165 126 51214 0.571428571428571
"ABA" 3 80000 1 "Nlasso(OR)" 24 143 148 51214 0.639308855291577
"ABA" 3 80000 1 "Glasso" 82 113 178 51156 0.646098003629764
"ABA" 3 80000 2 "Nlasso_JOE(AND)" 6 145 146 51232 0.659142212189616
"ABA" 3 80000 2 "Nlasso_JOE(OR)" 20 71 220 51218 0.828625235404896
"ABA" 3 80000 2 "Nlasso(AND)" 20 161 130 51218 0.589569160997732
"ABA" 3 80000 2 "Nlasso(OR)" 22 145 146 51216 0.636165577342048
"ABA" 3 80000 2 "Glasso" 76 113 178 51162 0.653211009174312
"ABA" 3 80000 3 "Nlasso_JOE(AND)" 8 139 152 51230 0.674057649667406
"ABA" 3 80000 3 "Nlasso_JOE(OR)" 13 72 219 51225 0.837476099426386
"ABA" 3 80000 3 "Nlasso(AND)" 26 165 126 51212 0.568848758465011
"ABA" 3 80000 3 "Nlasso(OR)" 30 143 148 51208 0.631130063965885
"ABA" 3 80000 3 "Glasso" 66 115 176 51172 0.660412757973734
"ABA" 3 80000 4 "Nlasso_JOE(AND)" 0 147 144 51238 0.662068965517241
"ABA" 3 80000 4 "Nlasso_JOE(OR)" 20 85 206 51218 0.796905222437137
"ABA" 3 80000 4 "Nlasso(AND)" 14 167 124 51224 0.578088578088578
"ABA" 3 80000 4 "Nlasso(OR)" 20 155 136 51218 0.608501118568233
"ABA" 3 80000 4 "Glasso" 88 107 184 51150 0.653641207815275
"ABA" 3 80000 5 "Nlasso_JOE(AND)" 6 145 146 51232 0.659142212189616
"ABA" 3 80000 5 "Nlasso_JOE(OR)" 16 77 214 51222 0.821497120921305
"ABA" 3 80000 5 "Nlasso(AND)" 22 163 128 51216 0.580498866213152
"ABA" 3 80000 5 "Nlasso(OR)" 24 141 150 51214 0.645161290322581
"ABA" 3 80000 5 "Glasso" 86 115 176 51152 0.636528028933092
"ABA" 3 80000 6 "Nlasso_JOE(AND)" 2 141 150 51236 0.677200902934537
"ABA" 3 80000 6 "Nlasso_JOE(OR)" 20 81 210 51218 0.806142034548944
"ABA" 3 80000 6 "Nlasso(AND)" 16 163 128 51222 0.588505747126437
"ABA" 3 80000 6 "Nlasso(OR)" 16 145 146 51222 0.644591611479029
"ABA" 3 80000 6 "Glasso" 68 119 172 51170 0.647834274952919
"ABA" 3 80000 7 "Nlasso_JOE(AND)" 2 155 136 51236 0.634032634032634
"ABA" 3 80000 7 "Nlasso_JOE(OR)" 16 87 204 51222 0.798434442270059
"ABA" 3 80000 7 "Nlasso(AND)" 16 169 122 51222 0.568764568764569
"ABA" 3 80000 7 "Nlasso(OR)" 18 149 142 51220 0.629711751662971
"ABA" 3 80000 7 "Glasso" 62 129 162 51176 0.629126213592233
"ABA" 3 80000 8 "Nlasso_JOE(AND)" 4 147 144 51234 0.656036446469248
"ABA" 3 80000 8 "Nlasso_JOE(OR)" 14 79 212 51224 0.820116054158607
"ABA" 3 80000 8 "Nlasso(AND)" 28 163 128 51210 0.572706935123042
"ABA" 3 80000 8 "Nlasso(OR)" 32 145 146 51206 0.622601279317697
"ABA" 3 80000 8 "Glasso" 76 107 184 51162 0.667876588021779
"ABA" 3 80000 9 "Nlasso_JOE(AND)" 2 153 138 51236 0.640371229698376
"ABA" 3 80000 9 "Nlasso_JOE(OR)" 16 103 188 51222 0.75959595959596
"ABA" 3 80000 9 "Nlasso(AND)" 28 171 120 51210 0.546697038724374
"ABA" 3 80000 9 "Nlasso(OR)" 30 151 140 51208 0.607375271149675
"ABA" 3 80000 9 "Glasso" 72 129 162 51166 0.617142857142857
"ABA" 3 80000 10 "Nlasso_JOE(AND)" 6 131 160 51232 0.700218818380744
"ABA" 3 80000 10 "Nlasso_JOE(OR)" 20 63 228 51218 0.846011131725417
"ABA" 3 80000 10 "Nlasso(AND)" 36 161 130 51202 0.568927789934354
"ABA" 3 80000 10 "Nlasso(OR)" 40 137 154 51198 0.635051546391753
"ABA" 3 80000 10 "Glasso" 74 109 182 51164 0.6654478976234
"ABA" 3 80000 11 "Nlasso_JOE(AND)" 4 143 148 51234 0.668171557562077
"ABA" 3 80000 11 "Nlasso_JOE(OR)" 19 68 223 51219 0.836772983114446
"ABA" 3 80000 11 "Nlasso(AND)" 14 169 122 51224 0.571428571428571
"ABA" 3 80000 11 "Nlasso(OR)" 18 143 148 51220 0.647702407002188
"ABA" 3 80000 11 "Glasso" 60 105 186 51178 0.692737430167598
"ABA" 3 80000 12 "Nlasso_JOE(AND)" 6 125 166 51232 0.717062634989201
"ABA" 3 80000 12 "Nlasso_JOE(OR)" 21 72 219 51217 0.824858757062147
"ABA" 3 80000 12 "Nlasso(AND)" 28 151 140 51210 0.610021786492375
"ABA" 3 80000 12 "Nlasso(OR)" 34 137 154 51204 0.643006263048017
"ABA" 3 80000 12 "Glasso" 88 95 196 51150 0.681739130434783
"ABA" 3 80000 13 "Nlasso_JOE(AND)" 4 143 148 51234 0.668171557562077
"ABA" 3 80000 13 "Nlasso_JOE(OR)" 24 73 218 51214 0.818011257035647
"ABA" 3 80000 13 "Nlasso(AND)" 24 163 128 51214 0.577878103837472
"ABA" 3 80000 13 "Nlasso(OR)" 24 143 148 51214 0.639308855291577
"ABA" 3 80000 13 "Glasso" 60 103 188 51178 0.697588126159555
"ABA" 3 80000 14 "Nlasso_JOE(AND)" 6 131 160 51232 0.700218818380744
"ABA" 3 80000 14 "Nlasso_JOE(OR)" 23 70 221 51215 0.826168224299065
"ABA" 3 80000 14 "Nlasso(AND)" 30 161 130 51208 0.57649667405765
"ABA" 3 80000 14 "Nlasso(OR)" 38 145 146 51200 0.614736842105263
"ABA" 3 80000 14 "Glasso" 76 115 176 51162 0.648250460405157
"ABA" 3 80000 15 "Nlasso_JOE(AND)" 2 147 144 51236 0.659038901601831
"ABA" 3 80000 15 "Nlasso_JOE(OR)" 16 77 214 51222 0.821497120921305
"ABA" 3 80000 15 "Nlasso(AND)" 18 169 122 51220 0.566125290023202
"ABA" 3 80000 15 "Nlasso(OR)" 18 143 148 51220 0.647702407002188
"ABA" 3 80000 15 "Glasso" 54 109 182 51184 0.690702087286527
"ABA" 3 80000 16 "Nlasso_JOE(AND)" 2 131 160 51236 0.706401766004415
"ABA" 3 80000 16 "Nlasso_JOE(OR)" 12 71 220 51226 0.841300191204589
"ABA" 3 80000 16 "Nlasso(AND)" 18 157 134 51220 0.604966139954853
"ABA" 3 80000 16 "Nlasso(OR)" 20 135 156 51218 0.668094218415418
"ABA" 3 80000 16 "Glasso" 58 89 202 51180 0.733212341197822
"ABA" 3 80000 17 "Nlasso_JOE(AND)" 0 137 154 51238 0.692134831460674
"ABA" 3 80000 17 "Nlasso_JOE(OR)" 16 59 232 51222 0.860853432282004
"ABA" 3 80000 17 "Nlasso(AND)" 24 165 126 51214 0.571428571428571
"ABA" 3 80000 17 "Nlasso(OR)" 26 141 150 51212 0.642398286937901
"ABA" 3 80000 17 "Glasso" 66 95 196 51172 0.708860759493671
"ABA" 3 80000 18 "Nlasso_JOE(AND)" 8 143 148 51230 0.662192393736018
"ABA" 3 80000 18 "Nlasso_JOE(OR)" 22 77 214 51216 0.812144212523719
